,x
38208,openmrs/ws/rest/v1/encounter?patient=dd555e4a-1691-11df-97a5-7038c432aabf
38209,openmrs/ws/rest/v1/encounter?patient=dd55401d-1691-11df-97a5-7038c432aabf
38210,openmrs/ws/rest/v1/obs?patient=dd5536fd-1691-11df-97a5-7038c432aabf
38211,openmrs/ws/rest/v1/person/bb3c0f2b-0f72-4f01-b621-f595bda83a7a?purge=true
38212,openmrs/ws/rest/v1/concept?q=2+TO+4+TIMES+A+MONTH
38213,openmrs/ws/rest/v1/concept?q=30-60+MIN
38214,openmrs/ws/rest/v1/person/35706e23-97ce-4032-a405-eb96ca283818?purge=true
38215,openmrs/ws/rest/v1/encounter?patient=dd553aaf-1691-11df-97a5-7038c432aabf
38216,openmrs/ws/rest/v1/encountertype?q=ADULTRETURN
38217,openmrs/ws/rest/v1/person?q=Abdi
38218,openmrs/ws/rest/v1/person/dd556087-1691-11df-97a5-7038c432aabf
38219,openmrs/ws/rest/v1/concept?q=1%3A32
38220,openmrs/ws/rest/v1/concept?q=30+TO+60+MINUTES
38221,openmrs/ws/rest/v1/encounter?patient=dd5538dc-1691-11df-97a5-7038c432aabf
38222,openmrs/ws/rest/v1/concept?q=Yes
38223,openmrs/ws/rest/v1/person?q=Abinet
38224,openmrs/ws/rest/v1/person/ab7ad3ba-f5ea-461b-a804-6dc1c30a27dd?purge=true
38225,openmrs/ws/rest/v1/person
38226,openmrs/ws/rest/v1/person?q=Abdi
38227,openmrs/ws/rest/v1/encounter?patient=dd555e4a-1691-11df-97a5-7038c432aabf
38228,openmrs/ws/rest/v1/concept?q=3TC
38229,openmrs/ws/rest/v1/person/dd5561a5-1691-11df-97a5-7038c432aabf
38230,openmrs/ws/rest/v1/person
38231,openmrs/ws/rest/v1/concept?q=4+TO+5+TIMES+A+WEEK
38232,openmrs/ws/rest/v1/person
38233,openmrs/ws/rest/v1/person
38234,openmrs/ws/rest/v1/encounter?patient=dd55401d-1691-11df-97a5-7038c432aabf
38235,openmrs/ws/rest/v1/person/aaed12d5-07a2-45f0-9148-50fd1719e5e9?purge=true
38236,openmrs/ws/rest/v1/person/e2e61833-ac3f-41f4-b2b2-bfff55375bad?purge=true
38237,openmrs/ws/rest/v1/encounter?patient=dd553aaf-1691-11df-97a5-7038c432aabf
38238,openmrs/ws/rest/v1/obs?patient=dd5536fd-1691-11df-97a5-7038c432aabf
38239,openmrs/ws/rest/v1/person
38240,openmrs/ws/rest/v1/person/134aebd8-7258-477f-9142-31847fed4518?purge=true
38241,openmrs/ws/rest/v1/encounter?patient=dd555e4a-1691-11df-97a5-7038c432aabf
38242,openmrs/ws/rest/v1/person/dd552fc1-1691-11df-97a5-7038c432aabf
38243,openmrs/ws/rest/v1/person
38244,openmrs/ws/rest/v1/encountertype?q=ADULTRETURN
38245,openmrs/ws/rest/v1/concept?q=60-120+MIN
38246,openmrs/ws/rest/v1/person/7f4fa215-f4e6-4ea8-b6ce-170bd1e32637?purge=true
38247,openmrs/ws/rest/v1/person?q=Abdi
38248,openmrs/ws/rest/v1/encounter?patient=dd5538dc-1691-11df-97a5-7038c432aabf
38249,openmrs/ws/rest/v1/person
38250,openmrs/ws/rest/v1/person/77fbc85a-552e-4dc8-be48-03f98bc024e3?purge=true
38251,openmrs/ws/rest/v1/concept?q=3TC
38252,openmrs/ws/rest/v1/person/f0c4facf-99f0-47c7-8329-cce4f3d214d2?purge=true
38253,openmrs/ws/rest/v1/person
38254,openmrs/ws/rest/v1/concept?q=2+TO+4+TIMES+A+MONTH
38255,openmrs/ws/rest/v1/concept?q=Yes
38256,openmrs/ws/rest/v1/person
38257,openmrs/ws/rest/v1/person/78f5b25a-1eda-4319-ac19-4eb03a1d29ce?purge=true
38258,openmrs/ws/rest/v1/person?q=Abdi
38259,openmrs/ws/rest/v1/encounter?patient=dd55401d-1691-11df-97a5-7038c432aabf
38260,openmrs/ws/rest/v1/obs?patient=dd5536fd-1691-11df-97a5-7038c432aabf
38261,openmrs/ws/rest/v1/encountertype?q=ADULTRETURN
38262,openmrs/ws/rest/v1/concept?q=1%3A32
38263,openmrs/ws/rest/v1/concept?q=4+TO+5+TIMES+A+WEEK
38264,openmrs/ws/rest/v1/person/f0d23e81-908b-49cd-bb07-56b5d6f89010?purge=true
38265,openmrs/ws/rest/v1/concept?q=30+TO+60+MINUTES
38266,openmrs/ws/rest/v1/concept?q=Yes
38267,openmrs/ws/rest/v1/person
38268,openmrs/ws/rest/v1/person
38269,openmrs/ws/rest/v1/person/491bb2da-93f7-45f6-a92d-b6ed481910a2?purge=true
38270,openmrs/ws/rest/v1/encounter?patient=dd555e4a-1691-11df-97a5-7038c432aabf
38271,openmrs/ws/rest/v1/concept?q=60-120+MIN
38272,openmrs/ws/rest/v1/person?q=Ainea
38273,openmrs/ws/rest/v1/person
38274,openmrs/ws/rest/v1/person/dd553c85-1691-11df-97a5-7038c432aabf
38275,openmrs/ws/rest/v1/person/9b0de4b5-4270-4c7b-9f61-fe4c74596b7f?purge=true
38276,openmrs/ws/rest/v1/encounter?patient=dd55401d-1691-11df-97a5-7038c432aabf
38277,openmrs/ws/rest/v1/concept?q=3TC
38278,openmrs/ws/rest/v1/encountertype?q=ADULTRETURN
38279,openmrs/ws/rest/v1/person/dd555c84-1691-11df-97a5-7038c432aabf
38280,openmrs/ws/rest/v1/person?q=Abdi
38281,openmrs/ws/rest/v1/person/d37ef82e-9f32-4b93-a6da-8754bc1669b9?purge=true
38282,openmrs/ws/rest/v1/person/fa217c69-7b44-4adb-a597-7b7206d5a600?purge=true
38283,openmrs/ws/rest/v1/obs?patient=dd5536fd-1691-11df-97a5-7038c432aabf
38284,openmrs/ws/rest/v1/encounter?patient=dd5538dc-1691-11df-97a5-7038c432aabf
38285,openmrs/ws/rest/v1/person/dd553aaf-1691-11df-97a5-7038c432aabf
38286,openmrs/ws/rest/v1/encountertype?q=ADULTINITIAL
38287,openmrs/ws/rest/v1/person
38288,openmrs/ws/rest/v1/person
38289,openmrs/ws/rest/v1/person
38290,openmrs/ws/rest/v1/encounter?patient=dd555c84-1691-11df-97a5-7038c432aabf
38291,openmrs/ws/rest/v1/person/dd555e4a-1691-11df-97a5-7038c432aabf
38292,openmrs/ws/rest/v1/concept?q=2+TO+4+TIMES+A+MONTH
38293,openmrs/ws/rest/v1/person/eed10d62-56fa-4d6f-a523-7d680c1403cb?purge=true
38294,openmrs/ws/rest/v1/person/2897a5a9-67a8-4d12-9b22-060a42165c0a?purge=true
38295,openmrs/ws/rest/v1/concept?q=30+TO+60+MINUTES
38296,openmrs/ws/rest/v1/concept?q=1%3A8
38297,openmrs/ws/rest/v1/person/311d0b2e-9318-42fe-8f75-fd5acdf45d51?purge=true
38298,openmrs/ws/rest/v1/person?q=Abdi
38299,openmrs/ws/rest/v1/person/dd5536fd-1691-11df-97a5-7038c432aabf
38300,openmrs/ws/rest/v1/encountertype?q=ADULTRETURN
38301,openmrs/ws/rest/v1/concept?q=Yes
38302,openmrs/ws/rest/v1/concept?q=60-120+MIN
38303,openmrs/ws/rest/v1/concept?q=Yes
38304,openmrs/ws/rest/v1/concept?q=1%3A32
38305,openmrs/ws/rest/v1/encountertype?q=ADULTINITIAL
38306,openmrs/ws/rest/v1/encounter?patient=dd553e53-1691-11df-97a5-7038c432aabf
38307,openmrs/ws/rest/v1/person
38308,openmrs/ws/rest/v1/person
38309,openmrs/ws/rest/v1/concept?q=3TC
38310,openmrs/ws/rest/v1/person
38311,openmrs/ws/rest/v1/person
38312,openmrs/ws/rest/v1/person
38313,openmrs/ws/rest/v1/encountertype?q=PEDSINITIAL
38314,openmrs/ws/rest/v1/person?q=Abdi
38315,openmrs/ws/rest/v1/encounter?patient=dd555c84-1691-11df-97a5-7038c432aabf
38316,openmrs/ws/rest/v1/encounter?patient=dd55401d-1691-11df-97a5-7038c432aabf
38317,openmrs/ws/rest/v1/encounter?patient=dd5538dc-1691-11df-97a5-7038c432aabf
38318,openmrs/ws/rest/v1/person?q=Abedenego
38319,openmrs/ws/rest/v1/concept?q=Yes
38320,openmrs/ws/rest/v1/person/8f932c01-be21-4848-8a28-6ee1447f9e5b?purge=true
38321,openmrs/ws/rest/v1/person/f9c3d693-441c-4dfe-97d2-191c0874481e?purge=true
38322,openmrs/ws/rest/v1/person/800d486e-c778-48f2-ae1c-0e47c757e111?purge=true
38323,openmrs/ws/rest/v1/person/303dd995-d1fe-48c8-a128-a79684e6c1ec?purge=true
38324,openmrs/ws/rest/v1/person?q=Abisack
38325,openmrs/ws/rest/v1/person?q=Abdi
38326,openmrs/ws/rest/v1/person/dd5562bb-1691-11df-97a5-7038c432aabf
38327,openmrs/ws/rest/v1/encountertype?q=ADULTINITIAL
38328,openmrs/ws/rest/v1/person?q=Albright
38329,openmrs/ws/rest/v1/concept?q=Yes
38330,openmrs/ws/rest/v1/encounter?patient=dd555c84-1691-11df-97a5-7038c432aabf
38331,openmrs/ws/rest/v1/encountertype?q=ADULTINITIAL
38332,openmrs/ws/rest/v1/concept?q=Yes
38333,openmrs/ws/rest/v1/encountertype?q=PEDSRETURN
38334,openmrs/ws/rest/v1/person/9edd9cfc-95f9-4d09-8fb0-7ac6332539a8?purge=true
38335,openmrs/ws/rest/v1/person
38336,openmrs/ws/rest/v1/concept?q=60-120+MIN
38337,openmrs/ws/rest/v1/concept?q=%28%2B%29
38338,openmrs/ws/rest/v1/concept?q=1%3A32
38339,openmrs/ws/rest/v1/encounter?patient=dd5558ed-1691-11df-97a5-7038c432aabf
38340,openmrs/ws/rest/v1/person/dd553e53-1691-11df-97a5-7038c432aabf
38341,openmrs/ws/rest/v1/encounter?patient=dd555c84-1691-11df-97a5-7038c432aabf
38342,openmrs/ws/rest/v1/obs?patient=dd553355-1691-11df-97a5-7038c432aabf
38343,openmrs/ws/rest/v1/obs?patient=dd5561a5-1691-11df-97a5-7038c432aabf
38344,openmrs/ws/rest/v1/person
38345,openmrs/ws/rest/v1/concept?q=2+TO+3+TIMES+A+WEEK
38346,openmrs/ws/rest/v1/obs?patient=dd5563d6-1691-11df-97a5-7038c432aabf
38347,openmrs/ws/rest/v1/concept?q=3TC
38348,openmrs/ws/rest/v1/person
38349,openmrs/ws/rest/v1/obs?patient=dd5564f0-1691-11df-97a5-7038c432aabf
38350,openmrs/ws/rest/v1/concept?q=1%3A4
38351,openmrs/ws/rest/v1/person/dd555f6c-1691-11df-97a5-7038c432aabf
38352,openmrs/ws/rest/v1/person?q=Abdi
38353,openmrs/ws/rest/v1/encounter?patient=dd5558ed-1691-11df-97a5-7038c432aabf
38354,openmrs/ws/rest/v1/encounter?patient=dd5538dc-1691-11df-97a5-7038c432aabf
38355,openmrs/ws/rest/v1/person?q=Ada
38356,openmrs/ws/rest/v1/obs?patient=dd555abf-1691-11df-97a5-7038c432aabf
38357,openmrs/ws/rest/v1/obs?patient=dd5563d6-1691-11df-97a5-7038c432aabf
38358,openmrs/ws/rest/v1/obs?patient=dd55457a-1691-11df-97a5-7038c432aabf
38359,openmrs/ws/rest/v1/person?q=Alaxander
38360,openmrs/ws/rest/v1/concept?q=Yes
38361,openmrs/ws/rest/v1/concept?q=30+TO+60+MINUTES
38362,openmrs/ws/rest/v1/person/b7e6fb7c-b976-4a5c-a419-9e64204bbaea?purge=true
38363,openmrs/ws/rest/v1/encountertype?q=ADULTINITIAL
38364,openmrs/ws/rest/v1/person/dd555f6c-1691-11df-97a5-7038c432aabf
38365,openmrs/ws/rest/v1/concept?q=-
38366,openmrs/ws/rest/v1/person/149c7a79-6217-4ab2-8ccc-f075ba8cfdba?purge=true
38367,openmrs/ws/rest/v1/person/e2da5a61-732a-4223-862e-693402e2ad7d?purge=true
38368,openmrs/ws/rest/v1/encounter?patient=dd555c84-1691-11df-97a5-7038c432aabf
38369,openmrs/ws/rest/v1/obs?patient=dd555abf-1691-11df-97a5-7038c432aabf
38370,openmrs/ws/rest/v1/person/dd55401d-1691-11df-97a5-7038c432aabf
38371,openmrs/ws/rest/v1/person
38372,openmrs/ws/rest/v1/person?q=Abdi
38373,openmrs/ws/rest/v1/person
38374,openmrs/ws/rest/v1/encounter?patient=dd5558ed-1691-11df-97a5-7038c432aabf
38375,openmrs/ws/rest/v1/concept?q=Yes
38376,openmrs/ws/rest/v1/obs?patient=dd5563d6-1691-11df-97a5-7038c432aabf
38377,openmrs/ws/rest/v1/obs?patient=dd5564f0-1691-11df-97a5-7038c432aabf
38378,openmrs/ws/rest/v1/person/dd553355-1691-11df-97a5-7038c432aabf
38379,openmrs/ws/rest/v1/person/5de6a9d9-f024-443d-9476-67619d2ca0f5?purge=true
38380,openmrs/ws/rest/v1/encounter?patient=dd555c84-1691-11df-97a5-7038c432aabf
38381,openmrs/ws/rest/v1/person/dd5541e2-1691-11df-97a5-7038c432aabf
38382,openmrs/ws/rest/v1/concept?q=Yes
38383,openmrs/ws/rest/v1/encountertype?q=ADULTINITIAL
38384,openmrs/ws/rest/v1/person/a4e86d50-ada9-4af2-97d9-b017d81b7a1b?purge=true
38385,openmrs/ws/rest/v1/encounter?patient=dd5538dc-1691-11df-97a5-7038c432aabf
38386,openmrs/ws/rest/v1/person?q=Ada
38387,openmrs/ws/rest/v1/concept?q=A+NEGATIVE
38388,openmrs/ws/rest/v1/encounter?patient=dd5536fd-1691-11df-97a5-7038c432aabf
38389,openmrs/ws/rest/v1/concept?q=A
38390,openmrs/ws/rest/v1/person?q=Albeta
38391,openmrs/ws/rest/v1/encounter?patient=dd5536fd-1691-11df-97a5-7038c432aabf
38392,openmrs/ws/rest/v1/concept?q=30+TO+60+MINUTES
38393,openmrs/ws/rest/v1/encountertype?q=ADULTRETURN
38394,openmrs/ws/rest/v1/person
38395,openmrs/ws/rest/v1/obs?patient=dd555abf-1691-11df-97a5-7038c432aabf
38396,openmrs/ws/rest/v1/encounter?patient=dd555c84-1691-11df-97a5-7038c432aabf
38397,openmrs/ws/rest/v1/concept?q=Yes
38398,openmrs/ws/rest/v1/obs?patient=dd5563d6-1691-11df-97a5-7038c432aabf
38399,openmrs/ws/rest/v1/person/dd5561a5-1691-11df-97a5-7038c432aabf
38400,openmrs/ws/rest/v1/encounter?patient=dd5538dc-1691-11df-97a5-7038c432aabf
38401,openmrs/ws/rest/v1/encountertype?q=ADULTINITIAL
38402,openmrs/ws/rest/v1/person
38403,openmrs/ws/rest/v1/person
38404,openmrs/ws/rest/v1/person/9fb0f8ed-3277-4dea-b49b-8d934b0c6dcf?purge=true
38405,openmrs/ws/rest/v1/person?q=Alex
38406,openmrs/ws/rest/v1/encounter?patient=dd5558ed-1691-11df-97a5-7038c432aabf
38407,openmrs/ws/rest/v1/encountertype?q=ADULTINITIAL
38408,openmrs/ws/rest/v1/concept?q=Yes
38409,openmrs/ws/rest/v1/concept?q=A
38410,openmrs/ws/rest/v1/concept?q=Yes
38411,openmrs/ws/rest/v1/concept?q=%28-%29
38412,openmrs/ws/rest/v1/person/e23e3caf-009f-4f52-a8ad-090cfdc6d4aa?purge=true
38413,openmrs/ws/rest/v1/obs?patient=dd5563d6-1691-11df-97a5-7038c432aabf
38414,openmrs/ws/rest/v1/obs?patient=dd555abf-1691-11df-97a5-7038c432aabf
38415,openmrs/ws/rest/v1/person/dd556606-1691-11df-97a5-7038c432aabf
38416,openmrs/ws/rest/v1/person/2a422525-52b3-4971-bfff-dd4b8856a155?purge=true
38417,openmrs/ws/rest/v1/concept?q=%28-%29
38418,openmrs/ws/rest/v1/person/dd553355-1691-11df-97a5-7038c432aabf
38419,openmrs/ws/rest/v1/encountertype?q=ADULTRETURN
38420,openmrs/ws/rest/v1/encounter?patient=dd5536fd-1691-11df-97a5-7038c432aabf
38421,openmrs/ws/rest/v1/encountertype?q=ADULTINITIAL
38422,openmrs/ws/rest/v1/encounter?patient=dd5538dc-1691-11df-97a5-7038c432aabf
38423,openmrs/ws/rest/v1/person/dd553355-1691-11df-97a5-7038c432aabf
38424,openmrs/ws/rest/v1/person/dd5543ac-1691-11df-97a5-7038c432aabf
38425,openmrs/ws/rest/v1/encounter?patient=dd5536fd-1691-11df-97a5-7038c432aabf
38426,openmrs/ws/rest/v1/encountertype?q=ADULTINITIAL
38427,openmrs/ws/rest/v1/concept?q=Yes
38428,openmrs/ws/rest/v1/person
38429,openmrs/ws/rest/v1/obs?patient=dd5543ac-1691-11df-97a5-7038c432aabf
38430,openmrs/ws/rest/v1/encountertype?q=ADULTINITIAL
38431,openmrs/ws/rest/v1/person/bc8daa0c-6447-48e3-8790-31c4313e48c7?purge=true
38432,openmrs/ws/rest/v1/encounter?patient=dd5536fd-1691-11df-97a5-7038c432aabf
38433,openmrs/ws/rest/v1/person?q=Abby
38434,openmrs/ws/rest/v1/encountertype?q=PEDSINITIAL
38435,openmrs/ws/rest/v1/encountertype?q=PEDSINITIAL
38436,openmrs/ws/rest/v1/person/dd5538dc-1691-11df-97a5-7038c432aabf
38437,openmrs/ws/rest/v1/encounter?patient=dd552fc1-1691-11df-97a5-7038c432aabf
38438,openmrs/ws/rest/v1/person
38439,openmrs/ws/rest/v1/person/dd552fc1-1691-11df-97a5-7038c432aabf
38440,openmrs/ws/rest/v1/encountertype?q=PEDSINITIAL
38441,openmrs/ws/rest/v1/concept?q=1%3A2
38442,openmrs/ws/rest/v1/encounter?patient=dd552fc1-1691-11df-97a5-7038c432aabf
38443,openmrs/ws/rest/v1/encounter?patient=dd5536fd-1691-11df-97a5-7038c432aabf
38444,openmrs/ws/rest/v1/person/dd553355-1691-11df-97a5-7038c432aabf
38445,openmrs/ws/rest/v1/person
38446,openmrs/ws/rest/v1/person/820c5428-bc56-415d-97e2-9176ca8bf549?purge=true
38447,openmrs/ws/rest/v1/encountertype?q=PEDSRETURN
38448,openmrs/ws/rest/v1/encountertype?q=PEDSINITIAL
38449,openmrs/ws/rest/v1/encounter?patient=dd552fc1-1691-11df-97a5-7038c432aabf
38450,openmrs/ws/rest/v1/encountertype?q=PEDSRETURN
38451,openmrs/ws/rest/v1/encountertype?q=PEDSINITIAL
38452,openmrs/ws/rest/v1/concept?q=1%3A16
38453,openmrs/ws/rest/v1/obs?patient=dd5538dc-1691-11df-97a5-7038c432aabf
38454,openmrs/ws/rest/v1/encounter?patient=dd552fc1-1691-11df-97a5-7038c432aabf
38455,openmrs/ws/rest/v1/encounter?patient=dd552fc1-1691-11df-97a5-7038c432aabf
38456,openmrs/ws/rest/v1/person/741fb8c7-3bdf-4112-a094-60dec94c079e?purge=true
38457,openmrs/ws/rest/v1/person/dd553aaf-1691-11df-97a5-7038c432aabf
38458,openmrs/ws/rest/v1/person/dd5536fd-1691-11df-97a5-7038c432aabf
38459,openmrs/ws/rest/v1/concept?q=Yes
38460,openmrs/ws/rest/v1/encounter?patient=dd552fc1-1691-11df-97a5-7038c432aabf
38461,openmrs/ws/rest/v1/encounter?patient=dd552fc1-1691-11df-97a5-7038c432aabf
38462,openmrs/ws/rest/v1/encountertype?q=PEDSRETURN
38463,openmrs/ws/rest/v1/encountertype?q=PEDSRETURN
38464,openmrs/ws/rest/v1/encounter?patient=dd552fc1-1691-11df-97a5-7038c432aabf
38465,openmrs/ws/rest/v1/encountertype?q=PEDSINITIAL
38466,openmrs/ws/rest/v1/encountertype?q=PEDSINITIAL
38467,openmrs/ws/rest/v1/encounter?patient=dd552fc1-1691-11df-97a5-7038c432aabf
38468,openmrs/ws/rest/v1/person
38469,openmrs/ws/rest/v1/encounter?patient=dd552fc1-1691-11df-97a5-7038c432aabf
38470,openmrs/ws/rest/v1/concept?q=Yes
38471,openmrs/ws/rest/v1/encountertype?q=PEDSRETURN
38472,openmrs/ws/rest/v1/person/dd553aaf-1691-11df-97a5-7038c432aabf
38473,openmrs/ws/rest/v1/person/2edefe05-c5e2-43c9-a413-0af84b454183?purge=true
38474,openmrs/ws/rest/v1/obs?patient=dd5541e2-1691-11df-97a5-7038c432aabf
38475,openmrs/ws/rest/v1/person/dd55401d-1691-11df-97a5-7038c432aabf
38476,openmrs/ws/rest/v1/encountertype?q=PEDSRETURN
38477,openmrs/ws/rest/v1/concept?q=%2B
38478,openmrs/ws/rest/v1/person?q=Abiba
38479,openmrs/ws/rest/v1/encounter?patient=dd552fc1-1691-11df-97a5-7038c432aabf
38480,openmrs/ws/rest/v1/person
38481,openmrs/ws/rest/v1/person?q=Abiba
38482,openmrs/ws/rest/v1/obs?patient=dd553aaf-1691-11df-97a5-7038c432aabf
38483,openmrs/ws/rest/v1/person?q=Adicha
38484,openmrs/ws/rest/v1/encounter?patient=dd5541e2-1691-11df-97a5-7038c432aabf
38485,openmrs/ws/rest/v1/person
38486,openmrs/ws/rest/v1/encountertype?q=PEDSINITIAL
38487,openmrs/ws/rest/v1/encounter?patient=dd552fc1-1691-11df-97a5-7038c432aabf
38488,openmrs/ws/rest/v1/person?q=Adison
38489,openmrs/ws/rest/v1/person/dd554766-1691-11df-97a5-7038c432aabf
38490,openmrs/ws/rest/v1/person/dd553e53-1691-11df-97a5-7038c432aabf
38491,openmrs/ws/rest/v1/person/dd553c85-1691-11df-97a5-7038c432aabf
38492,openmrs/ws/rest/v1/encounter?patient=dd552fc1-1691-11df-97a5-7038c432aabf
38493,openmrs/ws/rest/v1/concept?q=%28-%29
38494,openmrs/ws/rest/v1/person/4efab60a-2160-4230-9661-128cc85a54cd?purge=true
38495,openmrs/ws/rest/v1/obs?patient=dd5538dc-1691-11df-97a5-7038c432aabf
38496,openmrs/ws/rest/v1/person
38497,openmrs/ws/rest/v1/encountertype?q=PEDSRETURN
38498,openmrs/ws/rest/v1/encountertype?q=PEDSINITIAL
38499,openmrs/ws/rest/v1/encountertype?q=PEDSRETURN
38500,openmrs/ws/rest/v1/person
38501,openmrs/ws/rest/v1/encounter?patient=dd552fc1-1691-11df-97a5-7038c432aabf
38502,openmrs/ws/rest/v1/encountertype?q=ADULTRETURN
38503,openmrs/ws/rest/v1/encounter?patient=dd552fc1-1691-11df-97a5-7038c432aabf
38504,openmrs/ws/rest/v1/person
38505,openmrs/ws/rest/v1/encountertype?q=PEDSRETURN
38506,openmrs/ws/rest/v1/person/dee1e10e-f8da-4434-bc6c-ef43241fec26?purge=true
38507,openmrs/ws/rest/v1/person/08526921-5df3-49bd-913b-ac51d7dd9eb6?purge=true
38508,openmrs/ws/rest/v1/person/728e1244-06c7-4f58-a98c-6b0d223061fa?purge=true
38509,openmrs/ws/rest/v1/person/dd55457a-1691-11df-97a5-7038c432aabf
38510,openmrs/ws/rest/v1/obs?patient=dd553aaf-1691-11df-97a5-7038c432aabf
38511,openmrs/ws/rest/v1/obs?patient=dd5538dc-1691-11df-97a5-7038c432aabf
38512,openmrs/ws/rest/v1/person/dd554766-1691-11df-97a5-7038c432aabf
38513,openmrs/ws/rest/v1/encountertype?q=PEDSRETURN
38514,openmrs/ws/rest/v1/person/a0c04d90-8980-45e8-8ac8-252b06ba0630?purge=true
38515,openmrs/ws/rest/v1/concept?q=%2B
38516,openmrs/ws/rest/v1/concept?q=Yes
38517,openmrs/ws/rest/v1/concept?q=1%3A4
38518,openmrs/ws/rest/v1/person?q=Adison
38519,openmrs/ws/rest/v1/encounter?patient=dd552fc1-1691-11df-97a5-7038c432aabf
38520,openmrs/ws/rest/v1/person
38521,openmrs/ws/rest/v1/concept?q=2+TO+4+TIMES+A+MONTH
38522,openmrs/ws/rest/v1/person
38523,openmrs/ws/rest/v1/encounter?patient=dd5558ed-1691-11df-97a5-7038c432aabf
38524,openmrs/ws/rest/v1/concept?q=2+TO+3+TIMES+A+WEEK
38525,openmrs/ws/rest/v1/person/924c5151-2b8d-468b-8d3c-8edccc11e987?purge=true
38526,openmrs/ws/rest/v1/person/6364969a-954f-454f-8809-459b9494b4ba?purge=true
38527,openmrs/ws/rest/v1/person/dd55457a-1691-11df-97a5-7038c432aabf
38528,openmrs/ws/rest/v1/person
38529,openmrs/ws/rest/v1/encounter?patient=dd552fc1-1691-11df-97a5-7038c432aabf
38530,openmrs/ws/rest/v1/encountertype?q=ADULTRETURN
38531,openmrs/ws/rest/v1/encountertype?q=PEDSINITIAL
38532,openmrs/ws/rest/v1/encounter?patient=dd5541e2-1691-11df-97a5-7038c432aabf
38533,openmrs/ws/rest/v1/concept?q=%28-%29
38534,openmrs/ws/rest/v1/obs?patient=dd554766-1691-11df-97a5-7038c432aabf
38535,openmrs/ws/rest/v1/concept?q=%2B
38536,openmrs/ws/rest/v1/encountertype?q=PEDSRETURN
38537,openmrs/ws/rest/v1/person
38538,openmrs/ws/rest/v1/person
38539,openmrs/ws/rest/v1/encountertype?q=ADULTINITIAL
38540,openmrs/ws/rest/v1/person?q=Adison
38541,openmrs/ws/rest/v1/concept?q=Yes
38542,openmrs/ws/rest/v1/person/7ceed1db-0571-4bb4-8044-701561bddd35?purge=true
38543,openmrs/ws/rest/v1/person
38544,openmrs/ws/rest/v1/person/275be67b-299a-49e0-b6b7-c9863a7c562f?purge=true
38545,openmrs/ws/rest/v1/person/a1539c80-528d-4e7c-b8de-5051f266c40e?purge=true
38546,openmrs/ws/rest/v1/concept?q=1%3A4
38547,openmrs/ws/rest/v1/person
38548,openmrs/ws/rest/v1/encounter?patient=dd5541e2-1691-11df-97a5-7038c432aabf
38549,openmrs/ws/rest/v1/obs?patient=dd553aaf-1691-11df-97a5-7038c432aabf
38550,openmrs/ws/rest/v1/person?q=Abey
38551,openmrs/ws/rest/v1/encountertype?q=ADULTINITIAL
38552,openmrs/ws/rest/v1/encountertype?q=ADULTRETURN
38553,openmrs/ws/rest/v1/encountertype?q=PEDSINITIAL
38554,openmrs/ws/rest/v1/encountertype?q=PEDSRETURN
38555,openmrs/ws/rest/v1/obs?patient=dd554766-1691-11df-97a5-7038c432aabf
38556,openmrs/ws/rest/v1/person/dd552fc1-1691-11df-97a5-7038c432aabf
38557,openmrs/ws/rest/v1/concept?q=%28-%29
38558,openmrs/ws/rest/v1/person?q=Adison
38559,openmrs/ws/rest/v1/concept?q=2+TO+4+TIMES+A+MONTH
38560,openmrs/ws/rest/v1/person/f9e2dece-2ad6-4fa5-9b41-6f78d9680642?purge=true
38561,openmrs/ws/rest/v1/concept?q=Yes
38562,openmrs/ws/rest/v1/person
38563,openmrs/ws/rest/v1/person/634c2f50-df40-4349-ba55-290c64e5a229?purge=true
38564,openmrs/ws/rest/v1/encountertype?q=PEDSINITIAL
38565,openmrs/ws/rest/v1/obs?patient=dd553355-1691-11df-97a5-7038c432aabf
38566,openmrs/ws/rest/v1/concept?q=%2B
38567,openmrs/ws/rest/v1/encountertype?q=ADULTINITIAL
38568,openmrs/ws/rest/v1/encountertype?q=PEDSINITIAL
38569,openmrs/ws/rest/v1/person?q=Adison
38570,openmrs/ws/rest/v1/concept?q=2+TO+3+TIMES+A+WEEK
38571,openmrs/ws/rest/v1/encountertype?q=ADULTRETURN
38572,openmrs/ws/rest/v1/encounter?patient=dd5558ed-1691-11df-97a5-7038c432aabf
38573,openmrs/ws/rest/v1/person/dd5536fd-1691-11df-97a5-7038c432aabf
38574,openmrs/ws/rest/v1/person?q=Ada
38575,openmrs/ws/rest/v1/encountertype?q=PEDSINITIAL
38576,openmrs/ws/rest/v1/person/eb9fffb9-1de0-4457-ab80-cb5fce1bd4f0?purge=true
38577,openmrs/ws/rest/v1/person/dd5538dc-1691-11df-97a5-7038c432aabf
38578,openmrs/ws/rest/v1/encountertype?q=ADULTINITIAL
38579,openmrs/ws/rest/v1/encountertype?q=ADULTRETURN
38580,openmrs/ws/rest/v1/concept?q=1%3A4
38581,openmrs/ws/rest/v1/obs?patient=dd554766-1691-11df-97a5-7038c432aabf
38582,openmrs/ws/rest/v1/person/dd5541e2-1691-11df-97a5-7038c432aabf
38583,openmrs/ws/rest/v1/obs?patient=dd553aaf-1691-11df-97a5-7038c432aabf
38584,openmrs/ws/rest/v1/person
